"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1008247|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||255200||NR||NR|ug/L|||||||||||||||||Total||255.2||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.5||NR||NR|Day(s)|Not reported|NR|7998|Insufficient|Not coded|||MIXTURE| ||||20||24|C|||||||NR||||6.9||7.1|||||||NR|   |Redner,B.D., J.R. Tomasso, and B.A. Simco|407|Short Term Alleviation of Ammonia Toxicity by Environmental Sodium Chloride in Channel Catfish (Ictalurus punctatus)|J. Tenn. Acad. Sci.55:54|1980|
1106799|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.25(6.3-11.0) MM|Static|Fresh water|Lab|NR|Total||74.2||NR||NR|mg/L|Unionized||1.31||NR||NR|mg/L|||||||||Total||74.2||NR||NR|AI mg/L|Unionized||1.31||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||6.60||8.20|mg/L||||7.40||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
1292535|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||5||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|0.5|<|1.0|ppm|||||||||||||||||Unionized||NR|>|0.5|<|1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/10/25/50/75/100 ppm//TESTID/29//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////||20|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/10/25/50/75/100 ppm//TESTID/29//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1292515|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||14||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|0.5|<|1.0|ppm|||||||||||||||||Unionized||NR|>|0.5|<|1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/10/20/30/40/50 ppm//TESTID/7//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////||20*|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/10/20/30/40/50 ppm//TESTID/7//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1113282|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|4-6 IN|Static|Fresh water|Lab|NR|Total||38.0/||NR/||NR/|ppm|||||||||||||||||Total||38||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA|~|7||NR||NR|Day(s)|Not reported|EXCRETION|7998|Not reported|Not coded|||LC100, RECOVERY, TOXICITY SYMPTOMS| CONC/DUE TO EXCRETION//||21.1|||||C||6.5|||||mg/L||7.7|||||||||||NR|   CONC/DUE TO EXCRETION//|Knepp,G.L., and G.F. Arkin|8606|Ammonia Toxicity Levels and Nitrate Tolerance of Channel Catfish|Prog. Fish-Cult.35(4): 221-224|1973|
1008249|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||282700||NR||NR|ug/L|||||||||||||||||Total||282.7||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7998|Insufficient|Not coded|||MIXTURE| ||||20||24|C|||||||NR||||6.9||7.1|||||||NR|   |Redner,B.D., J.R. Tomasso, and B.A. Simco|407|Short Term Alleviation of Ammonia Toxicity by Environmental Sodium Chloride in Channel Catfish (Ictalurus punctatus)|J. Tenn. Acad. Sci.55:54|1980|
1106806|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|SICK|Not reported|Fresh water|Lab|NR|Unionized||0.78||NR||NR|mg/L|||||||||||||||||Unionized||0.78||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||| ||77|||||F|||||||NR|||||||||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
1292516|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||30||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|0.5|<|1.0|ppm|||||||||||||||||Unionized||NR|>|0.5|<|1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/10/20/30/40/50 ppm//TESTID/8//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////||20*|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/10/20/30/40/50 ppm//TESTID/8//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1292514|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||90||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|1.0|<|1.5|ppm|||||||||||||||||Unionized||NR|>|1|<|1.5|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/12.5/25/50/75/100/150 ppm//TESTID/6//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////||20*|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/12.5/25/50/75/100/150 ppm//TESTID/6//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1292525|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||90||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|1.0|<|1.5|ppm|||||||||||||||||Unionized||NR|>|1|<|1.5|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/12.5/25/50/75/100/150 ppm//TESTID/9//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////||20*|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/12.5/25/50/75/100/150 ppm//TESTID/9//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1293061|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||90||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|1.5|<|2.0|ppm|||||||||||||||||Unionized||NR|>|1.5|<|2|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/12.5/25/50/75/100/150 ppm//TESTID/3//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////||20*|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/12.5/25/50/75/100/150 ppm//TESTID/3//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1113283|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|4-6 IN|Static|Fresh water|Lab|NR|Total||38.0/||NR/||NR/|ppm|||||||||||||||||Total||38||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA|~|7||NR||NR|Day(s)|Not reported|EXCRETION|7998|Not reported|Not coded|||LC100, RECOVERY, TOXICITY SYMPTOMS| CONC/DUE TO EXCRETION//||21.7|||||C||6.5|||||mg/L||7.8|||||||||||NR|   CONC/DUE TO EXCRETION//|Knepp,G.L., and G.F. Arkin|8606|Ammonia Toxicity Levels and Nitrate Tolerance of Channel Catfish|Prog. Fish-Cult.35(4): 221-224|1973|
1026911|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|5.1-6.4 CM, 1.5 G|Static|Fresh water|Lab|NR|Total||5900||NR||NR|ug/L|||||||||||||||||Total||5.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|90988|Insufficient|Not coded||DILUTION H2O CHEM: HARD 20 MG/L,ALK 16 MG/L,ACID 2 MGL/,PH|| W CHEM CONT/7.4,DO 8.0//||25|||||C|||||||NR|||||||||||||NR|   W CHEM CONT/7.4,DO 8.0//|Henderson,C., Q.H. Pickering, and A.E. Lemke|923|The Effect of Some Organic Cyanides (Nitriles) on Fish|Proceedings of the 15th Industrial Waste Conference, Purdue University65(2): 120-130|1961|
1008246|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||305500||NR||NR|ug/L|||||||||||||||||Total||305.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.25||NR||NR|Day(s)|Not reported|NR|7998|Insufficient|Not coded|||MIXTURE| ||||20||24|C|||||||NR||||6.9||7.1|||||||NR|   |Redner,B.D., J.R. Tomasso, and B.A. Simco|407|Short Term Alleviation of Ammonia Toxicity by Environmental Sodium Chloride in Channel Catfish (Ictalurus punctatus)|J. Tenn. Acad. Sci.55:54|1980|
1106803|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.70(6.8-10.6) MM|Static|Fresh water|Lab|NR|Total||74.4||NR||NR|mg/L|Unionized||1.20||NR||NR|mg/L|||||||||Total||74.4||NR||NR|AI mg/L|Unionized||1.2||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||7.10||8.20|mg/L||||7.40||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
1292534|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||3||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|0.5|<|1.0|ppm|||||||||||||||||Unionized||NR|>|0.5|<|1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/10/25/50/75/100 ppm//TESTID/27//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////||20|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/10/25/50/75/100 ppm//TESTID/27//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1292513|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||30||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|0.5|<|1.0|ppm|||||||||||||||||Unionized||NR|>|0.5|<|1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/20/30/50/75/100 ppm//TESTID/5//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////||20*|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/20/30/50/75/100 ppm//TESTID/5//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1008248|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||269900||NR||NR|ug/L|||||||||||||||||Total||269.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7998|Insufficient|Not coded|||MIXTURE| ||||20||24|C|||||||NR||||6.9||7.1|||||||NR|   |Redner,B.D., J.R. Tomasso, and B.A. Simco|407|Short Term Alleviation of Ammonia Toxicity by Environmental Sodium Chloride in Channel Catfish (Ictalurus punctatus)|J. Tenn. Acad. Sci.55:54|1980|
1292543|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||4||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|0.5|<|1.0|ppm|||||||||||||||||Unionized||NR|>|0.5|<|1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/10/25/50/75/100 ppm//TESTID/28//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////||20|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/10/25/50/75/100 ppm//TESTID/28//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1072362|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||1260*||NR||NR|ug/L|||||||||||||||||Total||1.26||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7998|Insufficient|Not coded|||EFFECTS ON PLASMA & TISSUE ELECTROLYTES ALSO EVALUATED| |||||||NR|||||||NR|||||||||||||NR|   |Vaughn,R.E., and B.A. Simco|5688|Effects of Ammonia on Channel Catfish, Ictalurus punctatus|ASB Bull.24(2): 92|1977|
1106800|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.25(6.3-11.0) MM|Static|Fresh water|Lab|NR|Total||74.2||NR||NR|mg/L|Unionized||1.31||NR||NR|mg/L|||||||||Total||74.2||NR||NR|AI mg/L|Unionized||1.31||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||6.60||8.20|mg/L||||7.40||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
