"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1243699|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Hyalella azteca|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Hyalellidae|Hyalella|azteca||Crustaceans; Standard Test Species|Young||NR||1||11|Day(s)|Laboratory||NC||NC||NC|NC|Not reported|NR|Static|Fresh water|Lab|NR|Total||4.41||3.47||5.60|ug/L|||||||||||||||||Total||0.00441||0.00347||0.0056|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||7||NR||NR|Day(s)|Not reported|NR|294128|Multiple types of controls were reported by the author|Not coded||2 REPLICATES, TAP (LAKE ONTARIO) WATER|HARDNESS EFCTS| CONTR/C,V//TESTID/70//MSMT/NR//DOSES/NR//SOURCE/LAB//WTINT/NR//DNUM/NR//SEX/NR//TMETH/NR//STYPE/ACUTE//ETIME/7 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/13* MG/L//CL/25* MG/L//DIC/NR//CA/35* MG/L//POT/1.6* MG/L//MG/8.7* MG/L//SO4/32* MG/L//SULF/NR//||||24||25|C|||||||NR||8.21||7.23||8.83||345||288||958|uS/cm2|   CONTR/C,V//TESTID/70//MSMT/NR//DOSES/NR//SOURCE/LAB//WTINT/NR//DNUM/NR//SEX/NR//TMETH/NR//STYPE/ACUTE//ETIME/7 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/13* MG/L//CL/25* MG/L//DIC/NR//CA/35* MG/L//POT/1.6* MG/L//MG/8.7* MG/L//SO4/32* MG/L//SULF/NR//|Borgmann,U., Y. Couillard, P. Doyle, and D.G. Dixon|80935|Toxicity of Sixty-Three Metals and Metalloids to Hyalella azteca at Two Levels of Water Hardness|Environ. Toxicol. Chem.24(3): 641-652|2005|
1134304|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Not reported|<=|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||40||33||50|ug/L|||||||||||||||||Total||0.04||0.033||0.05|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|C RST|35525|Satisfactory|Not coded||COMPLETE DILUTION WATER PROFILE GIVEN|FREE ION LC50 RPTD| CONTR/0 % MORT// 15 H PHOTO, 110 LUX, AERATED//WELL WATER// SOLNS AGED 8 D// ||19.5|||||C||||7.5||9.0|mg/L||||6.6||6.7|||||||NR|   CONTR/0 % MORT// 15 H PHOTO, 110 LUX, AERATED//WELL WATER// SOLNS AGED 8 D// |Schuytema,G.S., P.O. Nelson, K.W. Malueg, A.V. Nebeker, D.F. Krawczyk, and A.K. Ratcliff|10929|Toxicity of Cadmium in Water and Sediment Slurries to Daphnia magna|Environ. Toxicol. Chem.3(2): 293-308|1984|
1167162|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Hyalella azteca|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Hyalellidae|Hyalella|azteca||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Total||2.8||NR||NR|ug/L|||||||||||||||||Total||0.0028||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||10||NR||NR|Day(s)|Not reported|NR|294128|Concurrent control|Not coded|||| ||||21||24|C|||||||NR|||||||||||||NR|   |Phipps,G.L., V.R. Mattson, and G.T. Ankley|14907|Relative Sensitivity of Three Freshwater Benthic Macroinvertebrates to Ten Contaminants|Arch. Environ. Contam. Toxicol.28(3): 281-286|1995|
1134302|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Not reported|<=|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||33||27||40|ug/L|||||||||||||||||Total||0.033||0.027||0.04|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|C RST|35525|Unsatisfactory|Not coded||COMPLETE DILUTION WATER PROFILE GIVEN|FREE ION LC50 RPTD| CONTR/20 % MORT//15 H PHOTO, 110 LUX, AERATED//WELL WATER// SOLNS AGED 8 D// ||19.5|||||C||||7.5||9.0|mg/L||7.8|||||||||||NR|   CONTR/20 % MORT//15 H PHOTO, 110 LUX, AERATED//WELL WATER// SOLNS AGED 8 D// |Schuytema,G.S., P.O. Nelson, K.W. Malueg, A.V. Nebeker, D.F. Krawczyk, and A.K. Ratcliff|10929|Toxicity of Cadmium in Water and Sediment Slurries to Daphnia magna|Environ. Toxicol. Chem.3(2): 293-308|1984|
1243698|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Hyalella azteca|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Hyalellidae|Hyalella|azteca||Crustaceans; Standard Test Species|Young||NR||1||11|Day(s)|Laboratory||NC||NC||NC|NC|Not reported|NR|Static|Fresh water|Lab|NR|Total||0.15||0.12||0.19|ug/L|||||||||||||||||Total||0.00015||0.00012||0.00019|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||7||NR||NR|Day(s)|Not reported|NR|294128|Multiple types of controls were reported by the author|Not coded||2 REPLICATES, SOFT WATER|HARDNESS EFCTS| CONTR/C,V//TESTID/69//MSMT/NR//DOSES/NR//SOURCE/LAB//WTINT/NR//DNUM/NR//SEX/NR//TMETH/NR//STYPE/ACUTE//ETIME/7 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/1.4* MG/L//CL/2.5* MG/LNR//DIC/NR//CA/5.6* MG/L//POT/0.15* MG/L//MG/0.90* MG/L//SO4/3.4* MG/L//SULF/NR//||||24||25|C|||||||NR||7.39||6.44||8.52||66||35||235|uS/cm2|   CONTR/C,V//TESTID/69//MSMT/NR//DOSES/NR//SOURCE/LAB//WTINT/NR//DNUM/NR//SEX/NR//TMETH/NR//STYPE/ACUTE//ETIME/7 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/1.4* MG/L//CL/2.5* MG/LNR//DIC/NR//CA/5.6* MG/L//POT/0.15* MG/L//MG/0.90* MG/L//SO4/3.4* MG/L//SULF/NR//|Borgmann,U., Y. Couillard, P. Doyle, and D.G. Dixon|80935|Toxicity of Sixty-Three Metals and Metalloids to Hyalella azteca at Two Levels of Water Hardness|Environ. Toxicol. Chem.24(3): 641-652|2005|
1146254|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia lumholtzi|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|lumholtzi||Crustaceans; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||2325||1625||3327|ug/L|||||||||||||||||Total||2.325||1.625||3.327|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.5||NR||NR|Day(s)|Not reported|NR|42856|Insufficient|Not coded|||LC16, LC84 RPTD| |||||||NR|||||||NR|||||||||||||NR|   |Vardia,H.K., P.S. Rao, and V.S. Durve|12365|Effect of Copper, Cadmium and Zinc on Fish-Food Organisms, Daphnia lumholtzi and Cypris subglobosa|Proc. Indian Acad. Sci. Anim. Sci.97(2): 175-180|1988|
1146256|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia lumholtzi|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|lumholtzi||Crustaceans; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||618.6||520||740|ug/L|||||||||||||||||Total||0.6186||0.52||0.74|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|42856|Insufficient|Not coded|||LC16, LC84 RPTD| |||||||NR|||||||NR|||||||||||||NR|   |Vardia,H.K., P.S. Rao, and V.S. Durve|12365|Effect of Copper, Cadmium and Zinc on Fish-Food Organisms, Daphnia lumholtzi and Cypris subglobosa|Proc. Indian Acad. Sci. Anim. Sci.97(2): 175-180|1988|
1146255|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia lumholtzi|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|lumholtzi||Crustaceans; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||1585||1310||1910|ug/L|||||||||||||||||Total||1.585||1.31||1.91|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|42856|Insufficient|Not coded|||LC16, LC84 RPTD| |||||||NR|||||||NR|||||||||||||NR|   |Vardia,H.K., P.S. Rao, and V.S. Durve|12365|Effect of Copper, Cadmium and Zinc on Fish-Food Organisms, Daphnia lumholtzi and Cypris subglobosa|Proc. Indian Acad. Sci. Anim. Sci.97(2): 175-180|1988|
1146257|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia lumholtzi|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|lumholtzi||Crustaceans; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||83||61||114|ug/L|||||||||||||||||Total||0.083||0.061||0.114|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|42856|Insufficient|Not coded|||LC16, LC84 RPTD| |||||||NR|||||||NR|||||||||||||NR|   |Vardia,H.K., P.S. Rao, and V.S. Durve|12365|Effect of Copper, Cadmium and Zinc on Fish-Food Organisms, Daphnia lumholtzi and Cypris subglobosa|Proc. Indian Acad. Sci. Anim. Sci.97(2): 175-180|1988|
1145112|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Notemigonus crysoleucas|Golden Shiner|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Notemigonus|crysoleucas||Fish|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|70-90 MM|Static|Fresh water|Lab|NR|Total||3150||1370||5520|ug/L|||||||||||||||||Total||3.15||1.37||5.52|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|28800|Insufficient|Not coded|||| ||24|||||C||||5.6||6.1|mg/L||||7.4||7.5|||||||NR|   |Benson,W.H., K.N. Baer, R.A. Stackhouse, and C.F. Watson|12205|Influence of Cadmium Exposure on Selected Hematological Parameters in Freshwater Teleost, Notemigonus crysoleucas|Ecotoxicol. Environ. Saf.13(1): 92-96|1987|
1119183|7440439|Cadmium|Not reported|Not reported|Not coded||NR||NR||NR|Tribolodon hakonensis|Japanese Barbel|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Tribolodon|hakonensis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||NR|~|560||1000|ug/L|||||||||||||||||Total||NR|~|0.56||1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||2||NR||NR|Day(s)|Not reported|NR|151740|Not reported|Not coded|||| ||21.6|||||C|||||||NR|||||||||||||NR|   |Kumada,H., S. Kimura, M. Yokote, and Y. Matida|9245|Acute and Chronic Toxicity, Uptake and Retention of Cadmium in Freshwater Organisms|Bull. Freshw. Fish. Res. Lab. (Tokyo)22(2): 157-165|1973|
1030593|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||1.1||NR||NR|ppm|||||||||||||||||Total||1.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|34816|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
2148124|7440439|Cadmium|Not reported|Unmeasured|Not reported||NR||NR||NR|Channa striata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|striata||Fish|Not reported||NR||NR||NR|Not reported|Laboratory||NR||8||12|g|Not reported|10 TO 13 CM|Aquatic - not reported|Fresh water|Lab|NR|Total||19.54||NR||NR|ppm|||||||||||||||||Total||19.54||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|64152|Concurrent control|Not reported|||WATER HYACINTH BIOACCUMULATION EFFICIENCY AND DEPURATION EFFECTS REPORTED WITHOUT A CONCENTRATION ASSOCIATED| |||||||NR|||||||NR||7*|||||||||||NR|SOURCE/REPORTED TO BE FROM A REGULAR LOCAL SUPPLIER//   |Devi,K.M., and V. Gopal|68355|Efficiency of Biological Heavy Metal Depollution Technique|Indian J. Environ. Health29(3): 189-193|1986|
1030592|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||1.5||NR||NR|ppm|||||||||||||||||Total||1.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|34816|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030600|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Anguilla rostrata|American Eel|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Anguilliformes|Anguillidae|Anguilla|rostrata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||1.5||NR||NR|ppm|||||||||||||||||Total||1.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7938|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1104128|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Channa striata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|striata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 G|Static|Fresh water|Lab|NR|Total||19400||NR||NR|ug/L|||||||||||||||||Total||19.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|64152|Insufficient|Not coded||WELL FED|| |||||||NR|||||||NR|||||||||||||NR|   |Gopal,V., and K. Maheswari Devi|7624|Influence of Nutritional Status on the Median Tolerance Limits (LC50) of Ophiocephalus striatus for Certain Heavy Metal and Pesticide Toxicants|Indian J. Environ. Health33(3): 393-394|1991|
1104131|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Channa striata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|striata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 G|Static|Fresh water|Lab|NR|Total||14600||NR||NR|ug/L|||||||||||||||||Total||14.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||60.88||NR||NR|Day(s)|Not reported|NR|64152|Insufficient|Not coded||STARVED|| |||||||NR|||||||NR|||||||||||||NR|   |Gopal,V., and K. Maheswari Devi|7624|Influence of Nutritional Status on the Median Tolerance Limits (LC50) of Ophiocephalus striatus for Certain Heavy Metal and Pesticide Toxicants|Indian J. Environ. Health33(3): 393-394|1991|
1030599|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone americana|White Perch|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|americana||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||8.4||NR||NR|ppm|||||||||||||||||Total||8.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|46260|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030595|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis gibbosus|Pumpkinseed|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|gibbosus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||2.2||NR||NR|ppm|||||||||||||||||Total||2.2||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|270329|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030598|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone americana|White Perch|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|americana||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||1.1||NR||NR|ppm|||||||||||||||||Total||1.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|46260|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1131786|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Larva||6||NR||NR|Week(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||6||NR||NR|ug/L|||||||||||||||||Total||0.006||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||12.0833||NR||NR|Day(s)|Not reported|NR|34816|Satisfactory|Not coded|||CALCIUM EFCTS, RSD| ||17|||||C|||||||NR||7.5|||||||||||NR|   |Wright,D.A., M.J. Meteyer, and F.D. Martin|10625|Effect of Calcium on Cadmium Uptake and Toxicity in Larvae and Juveniles of Striped Bass (Morone saxatilis)|Bull. Environ. Contam. Toxicol.34(2): 196-204|1985|
1030589|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Fundulus diaphanus|Banded Killifish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Cyprinodontidae|Fundulus|diaphanus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.21||NR||NR|ppm|||||||||||||||||Total||0.21||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|54267|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030590|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Fundulus diaphanus|Banded Killifish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Cyprinodontidae|Fundulus|diaphanus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.11||NR||NR|ppm|||||||||||||||||Total||0.11||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|54267|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
